Tiempo,Liga,Partido,Equipo,Jugador,Concepto,Valor,Concepto Real,Valor Real,Valor Numerico,Arbitro,Posicion ,
,argentina,,newell,sills,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,17,,,
,argentina,,newell,sills,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,16,,,
,argentina,,newell,sills,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,sills,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,18,,,
,argentina,,newell,valenzuela,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,valenzuela,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,15,,,
,argentina,,newell,valenzuela,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,valenzuela,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,16,,,
,argentina,,newell,valenzuela,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,6,,,
,argentina,,newell,valenzuela,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,15,,,
,argentina,,newell,voboril,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,6,,,
,argentina,,newell,voboril,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,15,,,
,argentina,,newell,voboril,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,voboril,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,2,,,
,argentina,,newell,voboril,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,voboril,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,17,,,
,argentina,,newell,amoroso,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,6,,,
,argentina,,newell,amoroso,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,16,,,
,argentina,,newell,amoroso,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,2,,,
,argentina,,newell,amoroso,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,15,,,
,argentina,,newell,amoroso,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,9,,,
,argentina,,newell,amoroso,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,9,,,
,argentina,,newell,arriola,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,19,,,
,argentina,,newell,arriola,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,18,,,
,argentina,,newell,arriola,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,8,,,
,argentina,,newell,arriola,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,15,,,
,argentina,,newell,arriola,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,13,,,
,argentina,,newell,arriola,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,17,,,
,argentina,,newell,elias,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,elias,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,16,,,
,argentina,,newell,elias,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,18,,,
,argentina,,newell,elias,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,16,,,
,argentina,,newell,elias,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,elias,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,16,,,
,argentina,,newell,figueroa,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,figueroa,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,2,,,
,argentina,,newell,figueroa,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,figueroa,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,17,,,
,argentina,,newell,figueroa,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,6,,,
,argentina,,newell,figueroa,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,16,,,
,argentina,,newell,formica,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,2,,,
,argentina,,newell,formica,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,15,,,
,argentina,,newell,formica,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,9,,,
,argentina,,newell,formica,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,9,,,
,argentina,,newell,formica,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,19,,,
,argentina,,newell,formica,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,18,,,
,argentina,,newell,franco pola,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,8,,,
,argentina,,newell,franco pola,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,15,,,
,argentina,,newell,franco pola,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,13,,,
,argentina,,newell,franco pola,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,17,,,
,argentina,,newell,franco pola,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,franco pola,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,16,,,
,argentina,,newell,mansilla,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,18,,,
,argentina,,newell,mansilla,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,16,,,
,argentina,,newell,mansilla,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,mansilla,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,16,,,
,argentina,,newell,mansilla,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,mansilla,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,6,,,
,argentina,,newell,prediguer,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,prediguer,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,6,,,
,argentina,,newell,prediguer,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,prediguer,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,16,,,
,argentina,,newell,prediguer,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,2,,,
,argentina,,newell,prediguer,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,16,,,
,argentina,,newell,quignon,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,17,,,
,argentina,,newell,quignon,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,6,,,
,argentina,,newell,quignon,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,quignon,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,2,,,
,argentina,,newell,quignon,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,quignon,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,9,,,
,argentina,,newell,rivero,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,9,,,
,argentina,,newell,rivero,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,19,,,
,argentina,,newell,rivero,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,18,,,
,argentina,,newell,rivero,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,8,,,
,argentina,,newell,rivero,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,rivero,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,13,,,
,argentina,,newell,rodriguez,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,17,,,
,argentina,,newell,rodriguez,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,16,,,
,argentina,,newell,rodriguez,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,rodriguez,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,18,,,
,argentina,,newell,rodriguez,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,rodriguez,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,2,,,
,argentina,,newell,torrez,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,torrez,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,17,,,
,argentina,,newell,torrez,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,6,,,
,argentina,,newell,torrez,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,16,,,
,argentina,,newell,torrez,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,2,,,
,argentina,,newell,torrez,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,15,,,
,argentina,,newell,fertoli,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,9,,,
,argentina,,newell,fertoli,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,9,,,
,argentina,,newell,fertoli,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,19,,,
,argentina,,newell,fertoli,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,18,,,
,argentina,,newell,fertoli,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,8,,,
,argentina,,newell,fertoli,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,15,,,
,argentina,,newell,huguenet,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,13,,,
,argentina,,newell,huguenet,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,17,,,
,argentina,,newell,huguenet,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,huguenet,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,16,,,
,argentina,,newell,huguenet,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,18,,,
,argentina,,newell,huguenet,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,16,,,
,argentina,,newell,isnaldo,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,isnaldo,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,16,,,
,argentina,,newell,isnaldo,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,isnaldo,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,6,,,
,argentina,,newell,isnaldo,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,isnaldo,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,6,,,
,argentina,,newell,perez,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,perez,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,16,,,
,argentina,,newell,perez,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,2,,,
,argentina,,newell,perez,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,16,,,
,argentina,,newell,perez,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,17,,,
,argentina,,newell,perez,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,6,,,
,argentina,,newell,scocco,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,scocco,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,2,,,
,argentina,,newell,scocco,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,scocco,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,9,,,
,argentina,,newell,scocco,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,9,,,
,argentina,,newell,scocco,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,19,,,
,argentina,,newell,tevez,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,18,,,
,argentina,,newell,tevez,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,8,,,
,argentina,,newell,tevez,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,15,,,
,argentina,,newell,tevez,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,13,,,
,argentina,,newell,tevez,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,17,,,
,argentina,,newell,tevez,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,16,,,
,argentina,,newell,tissera,ZONA DE EJECUCION-IZQ,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,tissera,ZONA DE EJECUCION-IZQ,MALO,#N/A,MALO,18,,,
,argentina,,newell,tissera,ZONA DE EJECUCION-DER,BUENO,#N/A,BUENO,16,,,
,argentina,,newell,tissera,ZONA DE EJECUCION-DER,MALO,#N/A,MALO,22,,,
,argentina,,newell,tissera,ZONA DE EJECUCION-MED,BUENO,#N/A,BUENO,2,,,
,argentina,,newell,tissera,ZONA DE EJECUCION-MED,MALO,#N/A,MALO,15,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,newells,rosario central,herrera,*10106656565656565655656,malo,#N/A,MALO,,,,
,argentina,newells,rosario central,herrera,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,newells,rosario central,ruben,delantero-gol,bueno,#N/A,BUENO,,,,
,argentina,newells,rosario central,ruben,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,rosario central,newells,formica,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,rosario central,newells,scocco,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,rosario central,newells,rodriguez,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,newells,rosario central,herrera,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,newells,rosario central,herrera,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,newells,rosario central,herrera,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,newells,rosario central,bordagaray,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,newells,rosario central,bordagaray,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,newells,rosario central,bordagaray,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,newells,rosario central,migone,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,newells,rosario central,migone,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,newells,rosario central,migone,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,newells,rosario central,ruben,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,newells,rosario central,ruben,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,newells,rosario central,ruben,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,newells,rosario central,guitierrez,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,newells,rosario central,guitierrez,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,newells,rosario central,guitierrez,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,newells,rosario central,lovera,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,newells,rosario central,lovera,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,newells,rosario central,lovera,delantero-gol,numerico,#N/A,NUMERICO,,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,rosario central,newells,figueroa,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,rosario central,newells,figueroa,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,rosario central,newells,figueroa,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,rosario central,newells,tevez,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,rosario central,newells,tevez,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,rosario central,newells,tevez,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,rosario central,newells,scocco,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,rosario central,newells,scocco,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,rosario central,newells,scocco,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,rosario central,newells,fertoli,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,rosario central,newells,fertoli,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,rosario central,newells,fertoli,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,rosario central,newells,rotondi,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,rosario central,newells,rotondi,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,rosario central,newells,rotondi,delantero-gol,numerico,#N/A,NUMERICO,,,,
,argentina,rosario central,newells,tissera,DELANTERO-DEFINICION,malo,DELANTERO-DEFINICION,MALO,,,,
,argentina,rosario central,newells,tissera,DELANTERO-DEFINICION,bueno,DELANTERO-DEFINICION,BUENO,,,,
,argentina,rosario central,newells,tissera,delantero-gol,numerico,#N/A,NUMERICO,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,newells,rosario central,herrera,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,newells,rosario central,lovera,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,newells,rosario central,bordagaray,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,newells,rosario central,guitierrez,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,newells,rosario central,migone,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,newells,rosario central,ruben,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,rosario central,newells,figueroa,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,rosario central,newells,tevez,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,rosario central,newells,scocco,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,rosario central,newells,fertoli,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,rosario central,newells,rotondi,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,argentina,rosario central,newells,tissera,delantero-offside,numerico,DELANTERO-OFFSIDE,NUMERICO,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,rosario central,newells,rodriguez,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,rosario central,newells,rodriguez,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,rosario central,newells,figueroa,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,rosario central,newells,figueroa,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,rosario central,newells,tevez,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,rosario central,newells,tevez,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,rosario central,newells,scocco,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,rosario central,newells,scocco,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,rosario central,newells,fertoli,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,rosario central,newells,fertoli,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,rosario central,newells,tevez,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,rosario central,newells,tevez,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,rosario central,newells,rotondi,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,rosario central,newells,rotondi,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,rosario central,newells,tissera,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,rosario central,newells,tissera,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,newells,rosario central,herrera,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,newells,rosario central,herrera,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,newells,rosario central,migone,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,newells,rosario central,migone,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,newells,rosario central,ruben,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,newells,rosario central,ruben,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,newells,rosario central,lovera,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,newells,rosario central,lovera,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,newells,rosario central,guitierrez,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,newells,rosario central,guitierrez,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,argentina,newells,rosario central,bordagaray,delantero-corner,bueno,DELANTERO-CORNER,BUENO,,,,
,argentina,newells,rosario central,bordagaray,delantero-corner,malo,DELANTERO-CORNER,MALO,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,,,,,,,#N/A,#N/A,,,,
,argentina,,newell,amoroso,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,1005,,,
,argentina,,rosario central,burgos,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,586,,,
,argentina,,rosario central,camacho,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,586,,,
,argentina,,rosario central,carrizo,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,128,,,
,argentina,,rosario central,colman,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,598,,,
,argentina,,newell,d. rodriguez,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,756,,,
,argentina,,newell,dominguez,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,356,,,
,argentina,,rosario central,ferrari,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,762,,,
,argentina,,rosario central,leguizamon,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,682,,,
,argentina,,rosario central,martinez,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,682,,,
,argentina,,rosario central,menosse,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,689,,,
,argentina,,newell,moiraghi,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,1563,,,
,argentina,,rosario central,musto ,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,356,,,
,argentina,,rosario central,ojeda,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,762,,,
,argentina,,newell,paz,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,682,,,
,argentina,,newell,pocrnjic,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,689,,,
,argentina,,newell,rodriguez,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,1563,,,
,argentina,,rosario central,ruben,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,1563,,,
,argentina,,rosario central,salazar,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,356,,,
,argentina,,newell,san roman,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,762,,,
,argentina,,newell,scocco,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,682,,,
,argentina,,rosario central,villagra,TIEMPO JUGADO-PRIMER ETAPA,minutos,TIEMPO JUGADO-PRIMER ETAPA,MINUTOS,689,,,
,argentina,,newell,amoroso,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,1563,,,
,argentina,,rosario central,burgos,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,356,,,
,argentina,,rosario central,camacho,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,762,,,
,argentina,,rosario central,carrizo,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,682,,,
,argentina,,rosario central,colman,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,689,,,
,argentina,,newell,d. rodriguez,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,1563,,,
,argentina,,newell,dominguez,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,356,,,
,argentina,,rosario central,ferrari,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,762,,,
,argentina,,rosario central,leguizamon,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,356,,,
,argentina,,rosario central,martinez,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,762,,,
,argentina,,rosario central,menosse,TIEMPO JUGADO-SEGUNDA ETAPA,minutos,TIEMPO JUGADO-SEGUNDA ETAPA,MINUTOS,682,,,
